ticker;shortName;sector;industry;last_price;range_52_weeks;averageVolume10days;dividendYield;exDividendDate;profitMargins;trailingPE;forwardPE;trailingEps;forwardEps;beta;marketCap;mostRecentQuarter;currency;modification_date
bar.br;BARCO;Technology;Electronic Components;23.07999992370605;17.32 - 25.70;61364;0.0188;1652054400.0;0.031600002;;4.7883816;-0.05;4.82;1.44587;2050655744.0;1656547200.0;EUR;1672481289
imda.pa;IMMOB.DASSAULT;Real Estate;REIT—Diversified;56.59999847412109;55.20 - 66.60;558;0.0226;1653264000.0;4.00027;4.347158;16.647058;13.02;3.4;0.642276;380902144.0;1656547200.0;EUR;1672481289
saci.pa;FIDUCIAL OFF.SOL.;Industrials;Business Equipment & Supplies;28.0;27.60 - 28.20;1;;1558310400.0;0.00857;46.979866;;0.596;;0.082156;60738440.0;1648684800.0;EUR;1672481289
vmx.pa;VERIMATRIX;Technology;Software—Infrastructure;0.7760000228881836;0.53 - 1.36;58319;;;-0.18059;;;-0.021;;1.631578;66305012.0;1656547200.0;EUR;1672481289
nk.pa;IMERYS;Basic Materials;Building Materials;36.34000015258789;27.46 - 42.58;67069;0.039300002;1652745600.0;0.06072;53.20644;7.401222;0.683;4.91;1.71673;3073477376.0;1656547200.0;EUR;1672481289
abca.pa;ABC ARBITRAGE;Financial Services;Asset Management;6.449999809265137;6.26 - 7.78;25182;0.0623;1670284800.0;0.45182;10.678808;11.517857;0.604;0.56;0.258451;382002528.0;1656547200.0;EUR;1672481289
gle.pa;SOCIETE GENERALE;Financial Services;Banks—Regional;23.479999542236328;18.34 - 37.67;3076640;0.0709;1653436800.0;0.11497;;5.840796;-1.022;4.02;1.699186;19510071296.0;1656547200.0;EUR;1672481289
san.pa;SANOFI;Healthcare;Drug Manufacturers—General;89.83999633789062;76.45 - 106.66;1618031;0.0405;1651795200.0;0.15802;9.280033;12.460471;9.681;7.21;0.424047;112775249920.0;1656547200.0;EUR;1672481289
erf.pa;EUROFINS SCIENT.;Healthcare;Diagnostics & Research;67.05999755859375;58.06 - 110.62;448257;0.0154;1656979200.0;0.0987;16.288559;3.5331929;4.117;18.98;0.701754;12877867008.0;1656547200.0;EUR;1672481289
befb.br;BEFIMMO;Real Estate;REIT—Office;47.29999923706055;31.25 - 49.55;808;0.038900003;1651622400.0;1.38072;22.164948;;2.134;;0.414634;1277497344.0;1656547200.0;EUR;1672481289
dbg.pa;DERICHEBOURG;Industrials;Waste Management;5.519999980926514;3.90 - 11.76;264948;0.0715;1643932800.0;0.04834;42.46154;4.972973;0.13;1.11;1.738553;879871424.0;1648684800.0;EUR;1672481289
wln.pa;WORLDLINE;Technology;Software—Infrastructure;36.52999877929688;31.82 - 52.98;718734;;;-0.22308001;44.877148;31.222221;0.814;1.17;1.220795;10234134528.0;1656547200.0;EUR;1672481289
oria.pa;FIDUCIAL REAL EST.;Real Estate;Real Estate Services;186.0;181.00 - 192.00;1;0.0134000005;1652832000.0;0.43303;18.217434;;10.21;;0.285408;449004000.0;1648684800.0;EUR;1672481289
lacr.pa;LACROIX GROUP;Technology;Scientific & Technical Instruments;26.899999618530277;22.80 - 46.50;875;0.0357;1657238400.0;0.03376;11.060856;8.966666;2.432;3.0;1.129225;125950640.0;1656547200.0;EUR;1672481289
cpa1.as;CRYSTAL PEAK ACQUISITION SHARES;Financial Services;Shell Companies;10.0;9.60 - 10.00;20000;;;0.0;;;;;;150000000.0;1656547200.0;USD;1672481289
bon.pa;BONDUELLE;Consumer Defensive;Packaged Foods;13.380000114440918;10.30 - 22.40;13712;0.0252;1672704000.0;0.01608;7.6457143;5.598326;1.75;2.39;0.657252;428937376.0;1656547200.0;EUR;1672481289
rand.as;Randstad N.V.;Industrials;Staffing & Employment Services;56.959999084472656;42.15 - 67.50;345940;0.0465;1664409600.0;0.0318;26.248846;12.355748;2.17;4.61;1.375695;10478019584.0;1656547200.0;EUR;1672481289
nro.pa;NEURONES;Technology;Information Technology Services;39.25;30.20 - 39.95;1328;0.028399998;1654646400.0;0.06711;30.905512;33.262714;1.27;1.18;0.454;950709568.0;1656547200.0;EUR;1672481289
mf.pa;WENDEL;Financial Services;Asset Management;87.19999694824219;70.45 - 110.00;36244;0.0374;1655683200.0;0.17241;;49.82857;-8.381;1.75;1.386392;3807596544.0;1656547200.0;EUR;1672481289
cdi.pa;CHRISTIAN DIOR;Consumer Cyclical;Luxury Goods;681.0;513.00 - 755.50;3313;0.0187;1669852800.0;0.07547;63.62702;;10.703;;0.976037;122859896832.0;1656547200.0;EUR;1672481289
gblb.br;GBL;Financial Services;Asset Management;74.58000183105469;69.28 - 100.45;167115;0.0368;1651536000.0;-0.04966;29.478262;21.12748;2.53;3.53;0.877192;11068492800.0;1656547200.0;EUR;1672481289
pub.pa;PUBLICIS GROUPE SA;Communication Services;Advertising Agencies;59.41999816894531;41.15 - 66.86;568652;0.040999997;1656892800.0;0.089899994;24.966385;10.174657;2.38;5.84;0.873769;14815306752.0;1656547200.0;EUR;1672481289
nex.pa;NEXANS;Industrials;Electrical Equipment & Parts;84.44999694824219;69.15 - 101.70;57092;0.0119;1652659200.0;0.03508;47.982952;15.785047;1.76;5.35;1.762943;3687492352.0;1656547200.0;EUR;1672481289
prec.pa;PRECIA;Industrials;Specialty Industrial Machinery;28.899999618530277;23.50 - 38.00;436;0.0150999995;1656374400.0;0.05177;3.0119853;;9.595;;0.694908;156245248.0;1656547200.0;EUR;1672481289
allfg.as;ALLFUNDS GROUP PLC;Financial Services;Asset Management;6.525000095367432;6.10 - 17.72;545169;;;0.02624;;;0.0;;;4107004672.0;1656547200.0;EUR;1672481289
deme.br;DEME GROUP;Industrials;Engineering & Construction;124.0;98.10 - 128.30;10749;;;0.04346;;;;;;;1656547200.0;EUR;1672481289
sfca.pa;SOC FRANC CASINOS;Consumer Cyclical;Resorts & Casinos;1.4800000190734863;1.33 - 2.02;41;;1058400000.0;0.17337999;;;-2.81;;0.53145;7536855.0;1651276800.0;EUR;1672481289
snow.as;SNOWWORLD;Consumer Cyclical;Leisure;10.5;9.50 - 13.30;1125;;1521504000.0;-0.73576;131.25;9.292035;0.08;1.13;0.453572;41440768.0;1617148800.0;EUR;1672481289
aurs.pa;AURES TECHNOLOGIES;Industrials;Business Equipment & Supplies;9.600000381469728;8.10 - 26.80;1205;;1562716800.0;0.00166;26.22951;5.1891894;0.366;1.85;1.253744;37715136.0;1656547200.0;EUR;1672481289
metex.pa;METABOLIC EXPLORER;Basic Materials;Chemicals;1.2100000381469729;1.15 - 7.16;114468;;;-0.04935;0.48458153;;2.497;;1.671373;52954320.0;1656547200.0;EUR;1672481289
sqi.pa;SQLI;Technology;Information Technology Services;44.0;25.60 - 45.00;326;;1500595200.0;0.021760002;1157.8948;22.110552;0.038;1.99;0.960633;200926880.0;1656547200.0;EUR;1672481289
rxl.pa;REXEL;Technology;Electronics & Computer Distribution;18.440000534057617;13.61 - 21.96;690551;0.044899996;1654473600.0;0.04704;;15.495798;-0.864;1.19;1.767222;5622226944.0;1656547200.0;EUR;1672481289
vk.pa;VALLOUREC;Basic Materials;Steel;12.270000457763672;6.59 - 14.28;1555985;;1433376000.0;-0.093;;24.058825;-9.664;0.51;2.89816;2806652160.0;1656547200.0;EUR;1672481289
psat.pa;PASSAT;Consumer Cyclical;Specialty Retail;4.989999771118164;4.08 - 6.24;522;;1498089600.0;0.00601;17.147764;;0.291;;0.934103;19728164.0;1656547200.0;EUR;1672481289
btls.br;BIOTALYS NV;Basic Materials;Agricultural Inputs;6.800000190734863;5.30 - 7.40;1456;;;0.0;;-10.461539;-20.043;-0.65;;204138720.0;1656547200.0;EUR;1672481289
peug.pa;PEUGEOT INVEST;Financial Services;Asset Management;89.0;75.20 - 134.20;3401;0.0317;1652832000.0;0.6285;16.451017;;5.41;;1.661103;2206986496.0;1656547200.0;EUR;1672481289
cnf.pa;CRCAM NORD CCI;Financial Services;Banks—Regional;16.51799964904785;15.00 - 22.38;2807;0.064;1651795200.0;0.30238;9.460481;5.4157376;1.746;3.05;0.852802;267413200.0;1656547200.0;EUR;1672481289
cfi.pa;CFI;Real Estate;Real Estate Services;0.6399999856948853;0.64 - 0.94;0;;1417478400.0;0.0;;;-0.1;;-0.329054;546350.0;1640908800.0;EUR;1672481289
qdt.pa;QUADIENT S.A.;Technology;Software—Application;13.770000457763672;11.92 - 20.80;37436;0.0378;1659571200.0;0.06856;14.967392;;0.92;;0.943089;472835648.0;1659225600.0;EUR;1672481289
pat.pa;PATRIMOINE ET COMM;Real Estate;REIT—Retail;15.149999618530272;14.45 - 19.50;1820;0.083900005;1655769600.0;0.9824;12.12;6.644737;1.25;2.28;0.534017;227346960.0;1656547200.0;EUR;1672481289
bamnb.as;Koninklijke BAM Groep N.V.;Industrials;Engineering & Construction;2.1700000762939453;1.91 - 3.45;638079;;1555977600.0;0.01193;;3.9454546;-0.452;0.55;1.933247;593052352.0;1656547200.0;EUR;1672481289
cap.pa;CAPGEMINI;Technology;Information Technology Services;155.9499969482422;152.30 - 220.20;441004;0.0139;1654041600.0;0.06858;28.099098;23.415916;5.55;6.66;1.257595;26666825728.0;1656547200.0;EUR;1672481289
mhm.pa;MYHOTELMATCH;Real Estate;REIT—Office;0.0167999994009733;0.01 - 0.04;124474;;1212624000.0;0.0;;;;;0.814719;;1640908800.0;EUR;1672481289
esg.as;ESG CORE INVESTMENTS;Financial Services;Shell Companies;9.779999732971191;9.44 - 9.80;28208;;;0.0;;;;;;244500000.0;1656547200.0;EUR;1672481289
sbmo.as;SBM OFFSHORE;Energy;Oil & Gas Equipment & Services;14.65999984741211;12.06 - 15.77;324955;0.0681;1649376000.0;0.119160004;17.683956;26.654545;0.829;0.55;0.92255;2589689088.0;1656547200.0;EUR;1672481289
tktt.pa;TARKETT;Industrials;Building Products & Equipment;11.5;11.38 - 19.70;2653;;1560297600.0;0.00885;;6.969697;-0.294;1.65;1.384253;750981056.0;1656547200.0;EUR;1672481289
apm.pa;APTORUM GROUP CL A;Healthcare;Biotechnology;2.700000047683716;2.70 - 2.70;0;;;0.0;16.26506;;0.166;;0.197229;48544652.0;1656547200.0;EUR;1672481289
loup.pa;L.D.C.;Consumer Defensive;Packaged Foods;107.5;83.80 - 108.50;1720;0.0216;1661731200.0;0.03257;12.691854;;8.47;;0.369276;1889248000.0;1646006400.0;EUR;1672481289
bols.as;BOLS;Consumer Defensive;Beverages—Wineries & Distilleries;10.300000190734863;9.00 - 12.26;8833;;1574640000.0;0.1279;49.282295;9.626168;0.209;1.07;0.982884;128516192.0;1648684800.0;EUR;1672481289
adoc.pa;ADOCIA;Healthcare;Biotechnology;3.9700000286102295;2.80 - 8.39;39863;;;-0.56637;;-2.9849622;-3.345;-1.33;1.328626;28533422.0;1656547200.0;EUR;1672481289
immou.br;IMMO MOURY (D);Real Estate;Real Estate Services;39.79999923706055;38.20 - 47.80;19;0.0469;1665619200.0;1.42071;13.6301365;;2.92;;0.298245;18392534.0;1648684800.0;EUR;1672481289
sdg.pa;SYNERGIE;Industrials;Staffing & Employment Services;30.0;22.10 - 40.00;1838;0.0292;1656460800.0;0.027090002;11.609906;9.090909;2.584;3.3;1.559264;719633984.0;1656547200.0;EUR;1672481289
ite.pa;ITESOFT;Technology;Software—Infrastructure;3.849999904632568;3.44 - 4.10;131;;1545177600.0;-0.06712;;-38.5;-0.154;-0.1;0.446925;22104312.0;1656547200.0;EUR;1672481289
prox.br;PROXIMUS;Communication Services;Telecom Services;8.996000289916992;8.40 - 17.19;1472164;0.132;1670371200.0;0.07954;6.380142;7.3737707;1.41;1.22;0.212299;2903378176.0;1664496000.0;EUR;1672481289
fle.as;FL ENTERTAINMENT;Communication Services;Entertainment;9.477999687194824;8.20 - 11.62;377;;;-0.03254;;;;;;3876748032.0;1664496000.0;EUR;1672481289
efi.pa;EURASIA FONC INV;Real Estate;Real Estate Services;0.2619999945163727;0.26 - 0.50;0;;896745600.0;0.02041;;;0.0;;1.439874;17725164.0;1640908800.0;EUR;1672481289
aub.pa;AUBAY;Technology;Information Technology Services;48.75;39.74 - 61.38;4249;0.0252;1667865600.0;0.0729;17.922794;16.196012;2.72;3.01;1.356443;644016768.0;1656547200.0;EUR;1672481289
mopf.br;MOPOLI FOND;Financial Services;Asset Management;7300.0;7,300.00 - 8,100.00;0;;1006300800.0;0.0;1644.1442;;4.44;;;25411300.0;;EUR;1672481289
smcp.pa;SMCP;Consumer Cyclical;Apparel Retail;6.489999771118164;4.76 - 7.98;83196;;;0.037720002;12.0185175;7.819277;0.54;0.83;1.812769;487866272.0;1656547200.0;EUR;1672481289
dim.pa;SARTORIUS STED BIO;Healthcare;Medical Instruments & Supplies;302.5;268.60 - 493.52;42767;0.0041;1648684800.0;0.20134;40.933697;31.708595;7.39;9.54;0.490403;27881275392.0;1664496000.0;EUR;1672481289
die.br;D'IETEREN GROUP;Consumer Cyclical;Auto & Truck Dealerships;179.1999969482422;109.02 - 184.50;39566;0.0116;1654560000.0;0.07901;36.646217;14.958264;4.89;11.98;1.241676;9560463360.0;1656547200.0;EUR;1672481289
fii.pa;LISI;Industrials;Aerospace & Defense;19.459999084472656;17.08 - 30.45;13722;0.0145000005;1651622400.0;0.03675;21.865168;12.718954;0.89;1.53;1.942028;1030537344.0;1656547200.0;EUR;1672481289
camb.br;CAMPINE;Industrials;Waste Management;45.79999923706055;35.03 - 49.80;156;0.061100002;1654646400.0;0.05435;4.58;;10.0;;0.582843;68700000.0;1656547200.0;EUR;1672481289
vrla.pa;VERALLIA;Consumer Cyclical;Packaging & Containers;31.68000030517578;18.49 - 32.18;176879;0.032899998;1652918400.0;0.09564;13.037037;9.688073;2.43;3.27;0.985428;3718693376.0;1656547200.0;EUR;1672481289
seler.pa;SELECTIRENTE;Real Estate;REIT—Retail;101.0;91.51 - 101.00;12;0.0356;1654819200.0;0.65696996;18.165468;;5.56;;0.101449;421177056.0;1656547200.0;EUR;1672481289
bace.as;BRIGADE-M3 EUROPEAN ACQUISITION;Financial Services;Shell Companies;9.800000190734863;9.66 - 9.80;191;;;0.0;;;;;;245000000.0;;USD;1672481289
nse.as;New Sources Energy N.V.;Utilities;Utilities—Renewable;0.0590000003576278;0.04 - 0.06;91221;;;0.0;;;-0.001;;0.160163;3525315.0;1609372800.0;EUR;1672481289
gam.pa;GAUMONT;Communication Services;Entertainment;106.0;90.00 - 115.00;68;;1557878400.0;0.01049;98.14815;;1.08;;0.366235;330197408.0;1656547200.0;EUR;1672481289
nacon.pa;NACON;Communication Services;Electronic Gaming & Multimedia;2.5999999046325684;2.02 - 6.30;75626;;;0.09126;14.444444;7.6470585;0.18;0.34;0.396326;225759824.0;1664496000.0;EUR;1672481289
rx.pa;RECYLEX S.A.;Basic Materials;Other Industrial Metals & Mining;1.8480000495910645;1.85 - 1.85;0;;647049600.0;1.1131301;0.37714285;;4.9;;0.700352;47793900.0;1609372800.0;EUR;1672481289
tng.pa;TRANSGENE;Healthcare;Biotechnology;1.6579999923706057;1.60 - 2.78;25307;;;-1.27049;;-2.8586206;-0.214;-0.58;0.750097;166138224.0;1656547200.0;EUR;1672481289
altur.pa;ALTUR INVESTISSEMENT;Financial Services;Asset Management;7.480000019073486;5.70 - 7.90;6057;0.1656;1651104000.0;0.0;;;-0.588;;0.578947;31114406.0;1656547200.0;EUR;1672481289
lebl.pa;FONCIERE 7 INVEST;Consumer Cyclical;Furnishings, Fixtures & Appliances;1.2300000190734863;0.60 - 2.50;14;;1225152000.0;0.0;;;-0.018;;-0.398746;1968000.0;1656547200.0;EUR;1672481289
adux.pa;ADUX;Communication Services;Advertising Agencies;1.3849999904632568;1.32 - 2.68;13311;;1178064000.0;0.0327;10.653847;13.849999;0.13;0.1;0.664708;8875814.0;1656547200.0;EUR;1672481289
crap.pa;CRCAM ALP.PROV.CCI;Financial Services;Banks—Regional;61.5;56.07 - 79.58;213;0.0538;1650585600.0;0.31324;3.1522295;;19.51;;0.530356;460831200.0;1656547200.0;EUR;1672481289
tract.pa;TERACT S.A.;Consumer Cyclical;Specialty Retail;6.0;5.42 - 12.59;1039;;;0.04002;9.090909;;0.66;;;440368224.0;1561852800.0;EUR;1672481289
pic.br;PICANOL;Industrials;Specialty Industrial Machinery;79.19999694824219;59.00 - 80.60;1407;0.0026;1652832000.0;0.044109996;10.285714;10.366492;7.7;7.64;0.542499;1420198528.0;1656547200.0;EUR;1672481289
swp.pa;SWORD GROUP;Technology;Software—Application;39.400001525878906;29.19 - 53.00;2958;0.2548;1651190400.0;0.46221;3.3053691;16.55462;11.92;2.38;0.974148;377956736.0;1656547200.0;EUR;1672481289
holco.as;Holland Colours;Basic Materials;Specialty Chemicals;128.0;118.00 - 192.45;121;0.045300003;1657497600.0;0.06954;13.347237;21.404682;9.59;5.98;0.810419;112275840.0;1664496000.0;EUR;1672481289
sesl.pa;SES IMAGOTAG;Technology;Electronic Components;122.0;61.40 - 137.80;13765;;1348617600.0;0.012949999;283.72092;;0.43;;1.2264;1933394944.0;1656547200.0;EUR;1672481289
bghl.as;Boussard Gavaudan;Financial;Asset Management;22.200000762939453;21.60 - 24.00;1629;;;0.49546;8.128891;;2.731;;0.300822;607429760.0;1656547200.0;EUR;1672481289
hexa.pa;HEXAOM;Consumer Cyclical;Residential Construction;18.600000381469727;15.10 - 39.43;2053;0.0756;1655164800.0;0.01105;11.071429;4.894737;1.68;3.8;1.264394;127436040.0;1656547200.0;EUR;1672481289
nai.as;NEW AMSTERDAM INVEST N.V. ORDIN;Financial Services;Shell Companies;10.399999618530272;8.86 - 11.00;798;;;0.0;;;;;;52598624.0;;EUR;1672481289
exe.pa;EXEL INDUSTRIES;Industrials;Farm & Heavy Construction Machinery;54.400001525878906;33.80 - 82.96;671;0.0311;1644537600.0;0.02927;11.648823;;4.67;;1.240893;369196480.0;1664496000.0;EUR;1672481289
breb.br;BREDERODE;Financial Services;Asset Management;108.5999984741211;82.00 - 133.06;3976;0.0106;1652659200.0;1.0866799;8.477752;;12.81;;0.658049;3182588160.0;1656547200.0;EUR;1672481289
tri.pa;TRIGANO;Consumer Cyclical;Recreational Vehicles;127.5999984741211;73.70 - 187.18;16424;0.0275;1673395200.0;0.08762;8.751715;12.633663;14.58;10.1;1.389345;2438512640.0;1661904000.0;EUR;1672481289
lat.pa;LATECOERE;Industrials;Aerospace & Defense;0.328000009059906;0.32 - 0.56;120455;;1214352000.0;-0.19205;2.7333336;;0.12;0.0;1.719153;175650240.0;1656547200.0;EUR;1672481289
rwi.as;RENEWI;Industrials;Waste Management;6.710000038146973;5.63 - 10.10;18655;;;0.0477;5.885965;;1.14;;1.27262;538276224.0;1664496000.0;EUR;1672481289
maat.pa;MAAT PHARMA;Healthcare;Biotechnology;8.0;7.40 - 13.55;640;;;0.0;;;-6.956;;;79689760.0;1656547200.0;EUR;1672481289
nrp.as;NEPI ROCKCASTLE N.V.;Real Estate;Real Estate—Diversified;6.449999809265137;4.32 - 6.45;1522;0.0626;1664409600.0;0.47584;13.723404;;0.47;;0.810403;3928017664.0;1656547200.0;EUR;1672481289
navya.pa;NAVYA;Consumer Cyclical;Auto Manufacturers;0.0364999994635582;0.04 - 2.22;5810022;;;-2.5881;;;-0.79;;2.86503;1397048.0;1656547200.0;EUR;1672481289
cgg.pa;CGG;Energy;Oil & Gas Equipment & Services;0.6046000123023987;0.56 - 1.23;6965398;;1212969600.0;-0.0416;;-15.115001;-0.516;-0.04;2.798031;430256352.0;1656547200.0;EUR;1672481289
vastn.as;VASTNED RETAIL N.V.;Real Estate;REIT—Retail;21.149999618530277;16.68 - 28.45;8870;0.0907;1659398400.0;0.97099;;10.470297;-2.41;2.02;0.918271;362764800.0;1656547200.0;EUR;1672481289
ekop.br;EKOPAK NV;Utilities;Utilities—Regulated Water;17.299999237060547;15.22 - 21.80;2453;;;-0.06222;;;-0.01;;;256455184.0;1640908800.0;EUR;1672481289
engi.pa;ENGIE;Utilities;Utilities—Diversified;13.387999534606934;9.79 - 14.68;5715937;0.0652;1651017600.0;0.08331;;12.512149;-0.713;1.07;1.05691;32401635328.0;1656547200.0;EUR;1672481289
man.pa;MANUTAN INTL;Industrials;Industrial Distribution;103.0;56.80 - 103.50;475;0.0249;1647993600.0;0.05658;21.063395;15.870571;4.89;6.49;1.039366;782427136.0;1648684800.0;EUR;1672481289
lpe.pa;LAURENT-PERRIER;Consumer Defensive;Beverages—Wineries & Distilleries;134.0;88.00 - 134.00;1474;0.012;1658966400.0;0.16440001;39.307716;29.844099;3.409;4.49;0.412066;793704768.0;1648684800.0;EUR;1672481289
deezr.pa;DEEZER;Communication Services;Entertainment;2.9189999103546143;2.72 - 8.50;5061;;;-0.30813;;;;;;;1435622400.0;EUR;1672481289
inea.pa;FONCIERE INEA;Real Estate;REIT—Office;41.5;37.60 - 48.90;881;0.0675;1651017600.0;1.1381099;10.562485;;3.929;;0.198117;350887488.0;1656547200.0;EUR;1672481289
sgo.pa;SAINT GOBAIN;Industrials;Building Products & Equipment;45.650001525878906;35.18 - 67.12;1102633;0.0397;1654473600.0;0.062030002;53.705883;7.7111487;0.85;5.92;1.420196;23783651328.0;1656547200.0;EUR;1672481289
pnl.as;POSTNL;Industrials;Integrated Freight & Logistics;1.7005000114440918;1.48 - 3.90;2097413;0.29680002;1660089600.0;0.02641;3.954651;4.723611;0.43;0.36;1.371416;872785024.0;1656720000.0;EUR;1672481289
sec.pa;SODITECH ING.;Industrials;Engineering & Construction;1.600000023841858;0.62 - 1.65;1610;;;0.11261;69.565216;;0.023;;0.792468;3968448.0;1656547200.0;EUR;1672481289
veto.pa;VETOQUINOL;Healthcare;Drug Manufacturers—Specialty & Generic;87.5999984741211;77.00 - 149.00;1694;0.0094;1654214400.0;0.08956;25.666567;;3.413;;0.869062;1036194112.0;1656547200.0;EUR;1672481289
aldv.pa;ADC SIIC;Real Estate;REIT—Residential;0.0759999975562095;0.06 - 0.10;344;;1411344000.0;0.0;1.0;;0.076;;0.830124;10243280.0;1656547200.0;EUR;1672481289
advi.pa;ADVINI;Consumer Defensive;Beverages—Wineries & Distilleries;18.799999237060547;16.10 - 24.00;655;0.0276;1658880000.0;0.00921;98.42931;;0.191;;0.469833;72101568.0;1656547200.0;EUR;1672481289
wha.as;WERELDHAVE Gewone aandelen;Real Estate;REIT—Retail;12.479999542236328;10.30 - 18.69;54932;0.096099995;1651017600.0;-0.91616994;;3.98722;-4.65;3.13;1.578947;500756224.0;1656547200.0;EUR;1672481289
thep.pa;THERMADOR GROUPE;Industrials;Industrial Distribution;86.19999694824219;62.20 - 106.60;2512;0.0232;1649721600.0;0.108509995;23.109919;17.00197;3.73;5.07;0.825417;793009792.0;1656547200.0;EUR;1672481289
so.pa;SOMFY SA;Consumer Cyclical;Furnishings, Fixtures & Appliances;143.0;90.80 - 180.00;56925;0.02;1654819200.0;0.15554;23.13916;6.0618906;6.18;23.59;0.86949;4924762624.0;1656547200.0;EUR;1672481289
bios.br;BIOSENIC;Healthcare;Biotechnology;0.096000000834465;0.10 - 0.71;105128;;;0.0;;;;;;;;EUR;1672481289
catr.pa;CATERPILLAR INC;Industrials;Farm & Heavy Construction Machinery;221.0;153.00 - 234.00;36;0.0229;1666310400.0;0.13017;42.5983;;5.188;;1.013264;123753365504.0;1664496000.0;EUR;1672481289
tchcs.pa;TECHNICOLOR CREATIVE STUDIOS;Communication Services;Entertainment;0.223700001835823;0.22 - 1.99;584012;;;0.0;;;;;;;;EUR;1672481289
fipp.pa;FIPP;Real Estate;Real Estate Services;0.1400000005960464;0.12 - 0.16;16258;;1355184000.0;-0.059299998;;;-0.015;;-0.048352;16148020.0;1656547200.0;EUR;1672481289
gea.pa;GEA GRENOBL.ELECT.;Industrials;Business Equipment & Supplies;78.5;75.00 - 103.00;13;0.0089;1649203200.0;0.06321;34.490334;;2.276;;0.481814;86264432.0;1648684800.0;EUR;1672481289
dec.pa;JCDECAUX SE;Communication Services;Advertising Agencies;17.719999313354492;11.42 - 25.96;113475;;1558396800.0;0.04427;;23.012987;-2.842;0.77;1.514334;3770656512.0;1656547200.0;EUR;1672481289
pca.pa;PCAS;Basic Materials;Chemicals;6.820000171661377;6.54 - 9.40;2507;;1499040000.0;-0.21645;;7.4945054;-1.05;0.91;0.524176;93718400.0;1640908800.0;EUR;1672481289
asm.as;ASM International N.V.;Technology;Semiconductor Equipment & Materials;235.6499938964844;193.72 - 396.80;187918;0.009;1652832000.0;0.28328;34.782288;20.27969;6.775;11.62;1.460847;11431216128.0;1656547200.0;EUR;1672481289
gv.pa;GENOMIC VISION;Healthcare;Diagnostics & Research;0.0361000001430511;0.03 - 0.28;1890626;;;0.0;;-0.035048544;-0.119;-1.03;-0.064612;1952930.0;1656547200.0;EUR;1672481289
inf.pa;INFOTEL;Technology;Information Technology Services;55.20000076293945;44.05 - 58.70;424;0.0317;1653609600.0;0.060539998;34.73883;23.291142;1.589;2.37;0.839537;376387840.0;1656547200.0;EUR;1672481289
evs.br;EVS BROADC.EQUIPM.;Technology;Communication Equipment;22.25;18.00 - 24.25;6524;0.097600006;1653523200.0;0.24226;42.300377;;0.526;;0.820282;298192288.0;1656547200.0;EUR;1672481289
ac.pa;ACCOR;Consumer Cyclical;Lodging;23.350000381469727;20.47 - 34.58;572305;;1557446400.0;0.0161;;86.481476;-7.711;0.27;1.253316;6114337792.0;1656547200.0;EUR;1672481289
eqs.pa;EQUASENS;Healthcare;Health Information Services;74.69999694824219;57.80 - 94.80;2644;0.0150999995;1656547200.0;0.20846;;;;;1.044929;;1656547200.0;EUR;1672481289
jdep.as;JDE PEET'S;Consumer Defensive;Packaged Foods;27.020000457763672;25.09 - 32.06;240942;0.0248;1674432000.0;0.11658;34.073143;;0.793;;0.422075;13562716160.0;1656547200.0;EUR;1672481289
balyo.pa;BALYO;Industrials;Specialty Industrial Machinery;0.4059999883174896;0.38 - 1.45;53000;;;-0.25456;;;-0.28;;1.820282;13653617.0;1656547200.0;EUR;1672481289
exo.as;EXOR;Consumer Cyclical;Auto Manufacturers;68.30000305175781;58.20 - 76.82;241614;;;0.03164;;;;;1.39709;;1656547200.0;EUR;1672481289
inter.as;INTERTRUST;Financial Services;Asset Management;19.71999931335449;18.72 - 20.45;2514;;1572998400.0;0.04978;38.89546;12.325;0.507;1.6;0.369704;1768603904.0;1656547200.0;EUR;1672481289
sequa.br;SEQUANA MEDICAL;Healthcare;Medical Devices;6.0;4.86 - 7.76;3178;;;0.0;;;-1.25;;0.993724;111457800.0;1656547200.0;EUR;1672481289
envi.as;ENVIPCO;Industrials;Pollution & Treatment Controls;3.069999933242798;2.00 - 3.70;10328;;;-0.06366;;10.233333;-0.32;0.3;0.606912;141377488.0;1656547200.0;EUR;1672481289
psh.as;PERSHING SQUARE HOLDING;Financial Services;Asset Management;34.599998474121094;27.69 - 40.82;43722;0.0145000005;1668643200;0.0;2.8689883;8.894601;12.06;3.89;1.026635;6605174272;1656547200;USD;1672483997
mbws.pa;MARIE BRIZARD WINE AND SPIRITS;Consumer Defensive;Beverages—Wineries & Distilleries;2.2300000190734863;1.11 - 2.81;7878;N/A;1221177600;0.03794;37.166668;37.166668;0.06;0.06;0.364277;251746928;1656547200;EUR;1672483997
arcad.as;ARCADIS;Industrials;Engineering & Construction;36.70000076293945;30.84 - 42.64;80270;0.0188;1652659200;0.04973;18.442211;14.115385;1.99;2.6;1.196239;3287046400;1656547200;EUR;1672483997
bai.as;BenevolentAI;Healthcare;Biotechnology;3.5;2.50 - 10.00;3580;N/A;N/A;0.0;N/A;N/A;-54.975;N/A;N/A;419961504;1656547200;EUR;1672483997
hal.as;HAL TRUST;Financial Services;Asset Management;120.0;107.00 - 145.45;5726;0.0234;1653004800;0.42870998;2.9282577;18.808777;40.98;6.38;0.706619;10631111680;1656547200;EUR;1672483997
